Date,State,Confirmed,Deaths,Recovered
31-05-2020,Kerala,1208,575,9
31-05-2020,Assam,1185,163,4
31-05-2020,Uttarakhand,749,102,5
31-05-2020,Jharkhand,563,256,5
31-05-2020,Chhattisgarh,447,102,1
31-05-2020,Himachal Pradesh,313,111,5
31-05-2020,Chandigarh,289,189,4
31-05-2020,Tripura,268,172,0
31-05-2020,Ladakh,74,43,0
31-05-2020,Goa,70,41,0
31-05-2020,Manipur,62,8,0
31-05-2020,Puducherry,51,14,0
31-05-2020,Nagaland,36,0,0
31-05-2020,Andaman and Nicobar Islands,33,33,0
31-05-2020,Meghalaya,27,12,1
31-05-2020,Arunachal Pradesh,4,1,0
31-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,0,0
31-05-2020,Sikkim,1,0,0
31-05-2020,Mizoram,1,1,0
01-06-2020,Maharashtra,67655,29329,2286
01-06-2020,Tamil Nadu,22333,12757,173
01-06-2020,Delhi,19844,8478,473
01-06-2020,Gujarat,16779,9919,1038
01-06-2020,Rajasthan,8831,5927,194
01-06-2020,Madhya Pradesh,8089,4842,350
01-06-2020,Uttar Pradesh,7823,4709,213
01-06-2020,West Bengal,5501,2157,317
01-06-2020,Bihar,3815,1710,21
01-06-2020,Andhra Pradesh,3679,2349,62
01-06-2020,Karnataka,3221,1218,51
01-06-2020,Telangana,2698,1428,82
01-06-2020,Jammu and Kashmir,2446,927,28
01-06-2020,Punjab,2263,1987,45
01-06-2020,Haryana,2091,1048,20
01-06-2020,Odisha,1948,1126,7
01-06-2020,Assam,1272,185,4
01-06-2020,Kerala,1269,590,9
01-06-2020,Uttarakhand,907,102,5
01-06-2020,Jharkhand,610,256,5
01-06-2020,Chhattisgarh,498,115,1
01-06-2020,Himachal Pradesh,331,120,5
01-06-2020,Tripura,313,173,0
01-06-2020,Chandigarh,293,199,4
01-06-2020,Ladakh,74,43,0
01-06-2020,Manipur,71,11,0
01-06-2020,Puducherry,70,25,0
01-06-2020,Goa,70,42,0
01-06-2020,Nagaland,43,0,0
01-06-2020,Andaman and Nicobar Islands,33,33,0
01-06-2020,Meghalaya,27,12,1
01-06-2020,Arunachal Pradesh,4,1,0
01-06-2020,Dadra and Nagar Haveli and Daman and Diu,2,0,0
01-06-2020,Sikkim,1,0,0
01-06-2020,Mizoram,1,1,0
02-06-2020,Maharashtra,70013,30108,2362
02-06-2020,Tamil Nadu,23495,13170,184
02-06-2020,Delhi,20834,8746,523
02-06-2020,Gujarat,17200,10780,1063
02-06-2020,Rajasthan,8980,6040,198
02-06-2020,Madhya Pradesh,8283,5003,358
02-06-2020,Uttar Pradesh,8075,4843,217
02-06-2020,West Bengal,5772,2306,325
02-06-2020,Bihar,3926,1900,24
02-06-2020,Andhra Pradesh,3783,2378,64
02-06-2020,Karnataka,3408,1328,52
02-06-2020,Telangana,2792,1491,88
02-06-2020,Jammu and Kashmir,2601,946,31
02-06-2020,Haryana,2356,1055,21
02-06-2020,Punjab,2301,2000,45
02-06-2020,Odisha,2104,1245,7
02-06-2020,Assam,1390,277,4
02-06-2020,Kerala,1326,608,10
02-06-2020,Uttarakhand,958,222,6
02-06-2020,Jharkhand,659,296,5
02-06-2020,Chhattisgarh,547,122,1
02-06-2020,Tripura,420,173,0
02-06-2020,Himachal Pradesh,340,122,5
02-06-2020,Chandigarh,294,199,4
02-06-2020,Manipur,83,11,0
02-06-2020,Ladakh,77,43,0
02-06-2020,Puducherry,74,25,0
02-06-2020,Goa,71,42,0
02-06-2020,Nagaland,43,0,0
02-06-2020,Andaman and Nicobar Islands,33,33,0
02-06-2020,Meghalaya,27,12,1
02-06-2020,Arunachal Pradesh,22,1,0
02-06-2020,Dadra and Nagar Haveli and Daman and Diu,3,1,0
02-06-2020,Sikkim,1,0,0
02-06-2020,Mizoram,1,1,0
03-06-2020,Maharashtra,72300,31333,2465
03-06-2020,Tamil Nadu,24586,13706,197
03-06-2020,Delhi,22132,9243,556
03-06-2020,Gujarat,17617,11894,1092
03-06-2020,Rajasthan,9373,6435,203
03-06-2020,Madhya Pradesh,8420,5221,364
03-06-2020,Uttar Pradesh,8361,5030,222
03-06-2020,West Bengal,6168,2410,335
03-06-2020,Bihar,4155,1946,24
03-06-2020,Andhra Pradesh,3898,2421,64
03-06-2020,Karnataka,3796,1403,52
03-06-2020,Telangana,2891,1526,92
03-06-2020,Jammu and Kashmir,2718,953,33
03-06-2020,Haryana,2652,1069,23
03-06-2020,Punjab,2342,2017,46
03-06-2020,Odisha,2245,1325,7
03-06-2020,Assam,1513,324,4
03-06-2020,Kerala,1412,627,11
03-06-2020,Uttarakhand,1043,252,7
03-06-2020,Jharkhand,712,320,5
03-06-2020,Chhattisgarh,564,130,1
03-06-2020,Tripura,468,173,0
03-06-2020,Himachal Pradesh,345,140,5
03-06-2020,Chandigarh,301,214,5
03-06-2020,Manipur,89,14,0
03-06-2020,Puducherry,82,25,0
03-06-2020,Ladakh,81,47,1
03-06-2020,Goa,79,57,0
03-06-2020,Nagaland,49,0,0
03-06-2020,Andaman and Nicobar Islands,33,33,0
03-06-2020,Meghalaya,27,12,1
03-06-2020,Arunachal Pradesh,22,1,0
03-06-2020,Mizoram,13,1,0
03-06-2020,Dadra and Nagar Haveli and Daman and Diu,4,1,0
03-06-2020,Sikkim,1,0,0
04-06-2020,Maharashtra,74860,32329,2587
04-06-2020,Tamil Nadu,25872,14316,208
04-06-2020,Delhi,23645,9542,606
04-06-2020,Gujarat,18100,12212,1122
04-06-2020,Rajasthan,9652,6744,209
04-06-2020,Uttar Pradesh,8729,5176,229
04-06-2020,Madhya Pradesh,8588,5445,371
04-06-2020,West Bengal,6508,2580,345
04-06-2020,Bihar,4390,2077,25
04-06-2020,Andhra Pradesh,4080,2466,68
04-06-2020,Karnataka,4063,1514,53
04-06-2020,Telangana,3020,1556,99
04-06-2020,Haryana,2954,1089,23
04-06-2020,Jammu and Kashmir,2857,1007,34
04-06-2020,Odisha,2388,1416,7
04-06-2020,Punjab,2376,2029,47
04-06-2020,Assam,1672,413,4
04-06-2020,Kerala,1494,651,11
04-06-2020,Uttarakhand,1085,282,8
04-06-2020,Jharkhand,752,321,5
04-06-2020,Chhattisgarh,668,188,2
04-06-2020,Tripura,468,173,0
04-06-2020,Himachal Pradesh,359,150,5
04-06-2020,Chandigarh,301,214,5
04-06-2020,Manipur,118,38,0
04-06-2020,Ladakh,90,48,1
04-06-2020,Puducherry,82,25,0
04-06-2020,Goa,79,57,0
04-06-2020,Nagaland,58,0,0
04-06-2020,Arunachal Pradesh,38,1,0
04-06-2020,Meghalaya,33,13,1
04-06-2020,Andaman and Nicobar Islands,33,33,0
04-06-2020,Mizoram,14,1,0
04-06-2020,Dadra and Nagar Haveli and Daman and Diu,8,1,0
04-06-2020,Sikkim,2,0,0
05-06-2020,Maharashtra,77793,33681,2710
05-06-2020,Tamil Nadu,27256,14902,220
05-06-2020,Delhi,25004,9898,650
05-06-2020,Gujarat,18584,12667,1155
05-06-2020,Rajasthan,9862,7104,213
05-06-2020,Uttar Pradesh,9237,5439,245
05-06-2020,Madhya Pradesh,8762,5637,377
05-06-2020,West Bengal,6876,2768,355
05-06-2020,Bihar,4493,2210,29
05-06-2020,Karnataka,4320,1610,57
05-06-2020,Andhra Pradesh,4223,2539,71
05-06-2020,Haryana,3281,2134,24
05-06-2020,Telangana,3147,1587,105
05-06-2020,Jammu and Kashmir,3142,1048,35
05-06-2020,Odisha,2478,1416,7
05-06-2020,Punjab,2415,2043,47
05-06-2020,Assam,1988,442,4
05-06-2020,Kerala,1588,690,14
05-06-2020,Uttarakhand,1153,297,10
05-06-2020,Jharkhand,793,354,6
05-06-2020,Chhattisgarh,756,213,2
05-06-2020,Tripura,644,173,0
05-06-2020,Himachal Pradesh,383,179,5
05-06-2020,Chandigarh,301,214,5
05-06-2020,Goa,166,57,0
05-06-2020,Manipur,124,38,0
05-06-2020,Ladakh,90,48,1
05-06-2020,Puducherry,82,25,0
05-06-2020,Nagaland,80,0,0
05-06-2020,Arunachal Pradesh,42,1,0
05-06-2020,Meghalaya,33,13,1
05-06-2020,Andaman and Nicobar Islands,33,33,0
05-06-2020,Mizoram,17,1,0
05-06-2020,Dadra and Nagar Haveli and Daman and Diu,12,1,0
05-06-2020,Sikkim,2,0,0
06-06-2020,Maharashtra,80229,35156,2849
06-06-2020,Tamil Nadu,28694,15762,232
06-06-2020,Delhi,26334,10315,708
06-06-2020,Gujarat,19094,13003,1190
06-06-2020,Rajasthan,10084,7359,218
06-06-2020,Uttar Pradesh,9733,5648,257
06-06-2020,Madhya Pradesh,8996,5878,384
06-06-2020,West Bengal,7303,2912,366
06-06-2020,Karnataka,4835,1688,57
06-06-2020,Bihar,4596,2225,29
06-06-2020,Andhra Pradesh,4303,2576,73
06-06-2020,Haryana,3597,2134,24
06-06-2020,Jammu and Kashmir,3324,1086,36
06-06-2020,Telangana,3290,1627,113
06-06-2020,Odisha,2608,1604,8
06-06-2020,Punjab,2461,2069,48
06-06-2020,Assam,2153,498,4
06-06-2020,Kerala,1699,712,14
06-06-2020,Uttarakhand,1215,344,11
06-06-2020,Jharkhand,881,410,7
06-06-2020,Chhattisgarh,879,244,2
06-06-2020,Tripura,692,173,0
06-06-2020,Himachal Pradesh,393,189,5
06-06-2020,Chandigarh,304,222,5
06-06-2020,Goa,196,65,0
06-06-2020,Manipur,132,41,0
06-06-2020,Puducherry,99,36,0
06-06-2020,Ladakh,97,48,1
06-06-2020,Nagaland,94,0,0
06-06-2020,Arunachal Pradesh,45,1,0
06-06-2020,Meghalaya,33,13,1
06-06-2020,Andaman and Nicobar Islands,33,33,0
06-06-2020,Mizoram,22,1,0
06-06-2020,Dadra and Nagar Haveli and Daman and Diu,14,1,0
06-06-2020,Sikkim,3,0,0
07-06-2020,Maharashtra,82968,37390,2969
07-06-2020,Tamil Nadu,30152,16395,251
07-06-2020,Delhi,27654,10664,761
07-06-2020,Gujarat,19592,13316,1219
07-06-2020,Rajasthan,10331,7501,231
07-06-2020,Uttar Pradesh,9733,5648,257
07-06-2020,Madhya Pradesh,9228,6108,399
07-06-2020,West Bengal,7738,3119,383
07-06-2020,Karnataka,5213,1968,59
07-06-2020,Bihar,4915,2425,30
07-06-2020,Andhra Pradesh,4510,2620,73
07-06-2020,Haryana,3952,2134,24
07-06-2020,Telangana,3496,1710,123
07-06-2020,Jammu and Kashmir,3467,1126,39
07-06-2020,Odisha,2781,1716,8
07-06-2020,Punjab,2515,2092,50
07-06-2020,Assam,2397,547,4
07-06-2020,Kerala,1807,762,15
07-06-2020,Uttarakhand,1303,423,11
07-06-2020,Jharkhand,1000,473,7
07-06-2020,Chhattisgarh,923,266,4
07-06-2020,Tripura,747,173,0
07-06-2020,Himachal Pradesh,400,194,5
07-06-2020,Chandigarh,309,273,5
07-06-2020,Goa,267,65,0
07-06-2020,Manipur,157,52,0
07-06-2020,Nagaland,107,0,0
07-06-2020,Puducherry,99,36,0
07-06-2020,Ladakh,99,48,1
07-06-2020,Arunachal Pradesh,47,1,0
07-06-2020,Meghalaya,33,13,1
07-06-2020,Andaman and Nicobar Islands,33,33,0
07-06-2020,Mizoram,24,1,0
07-06-2020,Dadra and Nagar Haveli and Daman and Diu,19,1,0
07-06-2020,Sikkim,7,0,0
08-06-2020,Maharashtra,85975,39314,3060
08-06-2020,Tamil Nadu,31667,16999,269
08-06-2020,Delhi,28936,10999,812
08-06-2020,Gujarat,20070,13635,1249
08-06-2020,Rajasthan,10599,7641,240
08-06-2020,Uttar Pradesh,10536,6185,275
08-06-2020,Madhya Pradesh,9401,6331,412
08-06-2020,West Bengal,8187,3303,396
08-06-2020,Karnataka,5452,2132,61
08-06-2020,Bihar,5088,2480,30
08-06-2020,Andhra Pradesh,4708,2682,75
08-06-2020,Haryana,4448,2134,28
08-06-2020,Jammu and Kashmir,4087,1216,41
08-06-2020,Telangana,3650,1710,137
08-06-2020,Odisha,2856,1894,9
08-06-2020,Punjab,2608,2106,51
08-06-2020,Assam,2565,615,4
08-06-2020,Kerala,1914,803,15
08-06-2020,Uttarakhand,1355,528,13
08-06-2020,Jharkhand,1099,490,7
08-06-2020,Chhattisgarh,1073,283,4
08-06-2020,Tripura,800,192,0
08-06-2020,Himachal Pradesh,413,224,5
08-06-2020,Chandigarh,314,273,5
08-06-2020,Goa,300,65,0
08-06-2020,Manipur,172,52,0
08-06-2020,Nagaland,118,8,0
08-06-2020,Ladakh,103,50,1
08-06-2020,Puducherry,99,36,0
08-06-2020,Arunachal Pradesh,51,1,0
08-06-2020,Meghalaya,36,13,1
08-06-2020,Mizoram,34,1,0
08-06-2020,Andaman and Nicobar Islands,33,33,0
08-06-2020,Dadra and Nagar Haveli and Daman and Diu,20,2,0
08-06-2020,Sikkim,7,0,0
09-06-2020,Maharashtra,88528,40975,3169
09-06-2020,Tamil Nadu,33229,17527,286
09-06-2020,Delhi,29943,11357,874
09-06-2020,Gujarat,20545,13956,1280
09-06-2020,Uttar Pradesh,10947,6344,283
09-06-2020,Rajasthan,10763,8004,246
09-06-2020,Madhya Pradesh,9638,6536,414
09-06-2020,West Bengal,8613,3465,405
09-06-2020,Karnataka,5760,2519,64
09-06-2020,Bihar,5202,2499,31
09-06-2020,Haryana,4854,2134,39
09-06-2020,Andhra Pradesh,4851,2745,75
09-06-2020,Jammu and Kashmir,4285,1324,45
09-06-2020,Telangana,3742,1809,142
09-06-2020,Odisha,2994,1993,9
09-06-2020,Assam,2776,665,4
09-06-2020,Punjab,2663,2128,53
09-06-2020,Kerala,2005,814,16
09-06-2020,Uttarakhand,1411,714,13
09-06-2020,Jharkhand,1256,519,7
09-06-2020,Chhattisgarh,1160,308,4
09-06-2020,Tripura,838,192,0
09-06-2020,Himachal Pradesh,421,227,5
09-06-2020,Goa,330,67,0
09-06-2020,Chandigarh,317,273,5
09-06-2020,Manipur,272,58,0
09-06-2020,Puducherry,127,52,0
09-06-2020,Nagaland,123,8,0
09-06-2020,Ladakh,103,52,1
09-06-2020,Arunachal Pradesh,51,1,0
09-06-2020,Mizoram,42,1,0
09-06-2020,Meghalaya,36,13,1
09-06-2020,Andaman and Nicobar Islands,33,33,0
09-06-2020,Dadra and Nagar Haveli and Daman and Diu,22,2,0
09-06-2020,Sikkim,7,0,0
10-06-2020,Maharashtra,90787,42638,3289
10-06-2020,Tamil Nadu,34914,18325,307
10-06-2020,Delhi,31309,11861,905
10-06-2020,Gujarat,21014,14365,1313
10-06-2020,Uttar Pradesh,11335,6669,301
10-06-2020,Rajasthan,11245,8328,255
10-06-2020,Madhya Pradesh,9849,6729,420
10-06-2020,West Bengal,8985,3620,415
10-06-2020,Karnataka,5921,2604,66
10-06-2020,Bihar,5459,2864,32
10-06-2020,Haryana,5209,2134,45
10-06-2020,Andhra Pradesh,5070,2802,77
10-06-2020,Jammu and Kashmir,4346,1506,48
10-06-2020,Telangana,3920,1809,148
10-06-2020,Odisha,3140,2133,9
10-06-2020,Assam,2937,1085,4
10-06-2020,Punjab,2719,2167,55
10-06-2020,Kerala,2096,848,16
10-06-2020,Uttarakhand,1537,755,13
10-06-2020,Jharkhand,1411,559,8
10-06-2020,Chhattisgarh,1240,386,6
10-06-2020,Tripura,864,192,1
10-06-2020,Himachal Pradesh,445,249,5
10-06-2020,Goa,359,67,0
10-06-2020,Chandigarh,323,286,5
10-06-2020,Manipur,304,61,0
10-06-2020,Puducherry,127,52,0
10-06-2020,Nagaland,127,10,0
10-06-2020,Ladakh,108,52,1
10-06-2020,Mizoram,88,1,0
10-06-2020,Arunachal Pradesh,57,1,0
10-06-2020,Meghalaya,43,13,1
10-06-2020,Andaman and Nicobar Islands,33,33,0
10-06-2020,Dadra and Nagar Haveli and Daman and Diu,22,2,0
10-06-2020,Sikkim,13,0,0
11-06-2020,Maharashtra,94041,44517,3438
11-06-2020,Tamil Nadu,36841,19333,326
11-06-2020,Delhi,32810,12245,984
11-06-2020,Gujarat,21521,14735,1347
11-06-2020,Uttar Pradesh,11610,6871,321
11-06-2020,Rajasthan,11600,8569,259
11-06-2020,Madhya Pradesh,10049,6892,427
11-06-2020,West Bengal,9328,3779,432
11-06-2020,Karnataka,6041,2862,69
11-06-2020,Bihar,5710,3071,33
11-06-2020,Haryana,5579,2188,52
11-06-2020,Andhra Pradesh,5269,2899,78
11-06-2020,Jammu and Kashmir,4507,1671,51
11-06-2020,Telangana,4111,1817,156
11-06-2020,Odisha,3250,2282,9
11-06-2020,Assam,3092,1249,4
11-06-2020,Punjab,2805,2232,55
11-06-2020,Kerala,2161,905,18
11-06-2020,Uttarakhand,1562,831,15
11-06-2020,Jharkhand,1489,592,8
11-06-2020,Chhattisgarh,1262,402,6
11-06-2020,Tripura,895,239,1
11-06-2020,Himachal Pradesh,451,254,6
11-06-2020,Goa,387,67,0
11-06-2020,Chandigarh,327,286,5
11-06-2020,Manipur,311,63,0
11-06-2020,Nagaland,128,22,0
11-06-2020,Puducherry,127,53,0
11-06-2020,Ladakh,115,52,1
11-06-2020,Mizoram,93,1,0
11-06-2020,Arunachal Pradesh,57,2,0
11-06-2020,Meghalaya,44,13,1
11-06-2020,Andaman and Nicobar Islands,34,33,0
11-06-2020,Dadra and Nagar Haveli and Daman and Diu,28,2,0
11-06-2020,Sikkim,13,0,0
12-06-2020,Maharashtra,97648,46078,3590
12-06-2020,Tamil Nadu,38716,20705,349
12-06-2020,Delhi,34687,12731,1085
12-06-2020,Gujarat,22032,15101,1385
12-06-2020,Uttar Pradesh,12088,7292,345
12-06-2020,Rajasthan,11838,8775,265
12-06-2020,Madhya Pradesh,10241,7042,431
12-06-2020,West Bengal,9768,3988,442
12-06-2020,Karnataka,6245,2977,72
12-06-2020,Bihar,5983,3266,36
12-06-2020,Haryana,5968,2260,64
12-06-2020,Andhra Pradesh,5429,3048,80
12-06-2020,Jammu and Kashmir,4574,1820,52
12-06-2020,Telangana,4320,1993,165
12-06-2020,Odisha,3386,2354,9
12-06-2020,Assam,3319,1432,6
12-06-2020,Punjab,2887,2259,59
12-06-2020,Kerala,2244,968,18
12-06-2020,Uttarakhand,1643,842,15
12-06-2020,Jharkhand,1599,630,8
12-06-2020,Chhattisgarh,1398,447,6
12-06-2020,Tripura,913,278,1
12-06-2020,Himachal Pradesh,470,280,6
12-06-2020,Goa,417,67,0
12-06-2020,Manipur,366,73,0
12-06-2020,Chandigarh,332,286,5
12-06-2020,Puducherry,157,67,2
12-06-2020,Ladakh,135,54,1
12-06-2020,Nagaland,128,22,0
12-06-2020,Mizoram,102,1,0
12-06-2020,Arunachal Pradesh,61,4,0
12-06-2020,Meghalaya,44,18,1
12-06-2020,Andaman and Nicobar Islands,38,33,0
12-06-2020,Dadra and Nagar Haveli and Daman and Diu,30,2,0
12-06-2020,Sikkim,14,2,0
13-06-2020,Maharashtra,101141,47796,3717
13-06-2020,Tamil Nadu,40698,22047,367
13-06-2020,Delhi,36824,13398,1214
13-06-2020,Gujarat,22527,15493,1415
13-06-2020,Uttar Pradesh,12616,7609,365
13-06-2020,Rajasthan,12068,8898,272
13-06-2020,Madhya Pradesh,10443,7201,440
13-06-2020,West Bengal,10244,4206,451
13-06-2020,Karnataka,6516,3440,79
13-06-2020,Haryana,6334,2475,70
13-06-2020,Bihar,6103,3587,36
13-06-2020,Andhra Pradesh,5680,3105,80
13-06-2020,Jammu and Kashmir,4730,2086,53
13-06-2020,Telangana,4484,2278,174
13-06-2020,Odisha,3498,2474,10
13-06-2020,Assam,3498,1537,8
13-06-2020,Punjab,2986,2282,63
13-06-2020,Kerala,2322,1000,19
13-06-2020,Uttarakhand,1724,947,21
13-06-2020,Jharkhand,1617,672,8
13-06-2020,Chhattisgarh,1429,550,6
13-06-2020,Tripura,961,278,1
13-06-2020,Himachal Pradesh,486,297,6
13-06-2020,Goa,463,69,0
13-06-2020,Manipur,385,77,0
13-06-2020,Chandigarh,334,286,5
13-06-2020,Ladakh,239,62,1
13-06-2020,Puducherry,157,67,2
13-06-2020,Nagaland,156,49,0
13-06-2020,Mizoram,104,1,0
13-06-2020,Arunachal Pradesh,67,4,0
13-06-2020,Sikkim,63,2,0
13-06-2020,Meghalaya,44,22,1
13-06-2020,Andaman and Nicobar Islands,38,33,0
13-06-2020,Dadra and Nagar Haveli and Daman and Diu,30,2,0
14-06-2020,Maharashtra,104568,49346,3830
14-06-2020,Tamil Nadu,42687,23409,397
14-06-2020,Delhi,38958,14945,1271
14-06-2020,Gujarat,23038,15883,1448
14-06-2020,Uttar Pradesh,13118,7875,385
14-06-2020,Rajasthan,12401,9337,282
14-06-2020,West Bengal,10698,4542,463
14-06-2020,Madhya Pradesh,10641,7377,447
14-06-2020,Karnataka,6824,3648,81
14-06-2020,Haryana,6749,2803,78
14-06-2020,Bihar,6290,3956,39
14-06-2020,Andhra Pradesh,5965,3195,82
14-06-2020,Jammu and Kashmir,4878,2269,55
14-06-2020,Telangana,4737,2352,182
14-06-2020,Odisha,3723,2594,10
14-06-2020,Assam,3718,1584,8
14-06-2020,Punjab,3063,2327,65
14-06-2020,Kerala,2407,1046,19
14-06-2020,Uttarakhand,1785,1077,23
14-06-2020,Jharkhand,1711,816,8
14-06-2020,Chhattisgarh,1512,631,6
14-06-2020,Tripura,1046,315,1
14-06-2020,Goa,523,70,0
14-06-2020,Himachal Pradesh,502,313,6
14-06-2020,Manipur,449,91,0
14-06-2020,Ladakh,437,68,1
14-06-2020,Chandigarh,345,286,5
14-06-2020,Puducherry,176,82,2
14-06-2020,Nagaland,163,76,0
14-06-2020,Mizoram,107,1,0
14-06-2020,Arunachal Pradesh,87,4,0
14-06-2020,Sikkim,63,4,0
14-06-2020,Meghalaya,44,22,1
14-06-2020,Andaman and Nicobar Islands,38,33,0
14-06-2020,Dadra and Nagar Haveli and Daman and Diu,35,2,0
15-06-2020,Maharashtra,107958,50978,3950
15-06-2020,Tamil Nadu,44661,24547,435
15-06-2020,Delhi,41182,15823,1327
15-06-2020,Gujarat,23544,16325,1477
15-06-2020,Uttar Pradesh,13615,8268,399
15-06-2020,Rajasthan,12694,9566,292
15-06-2020,West Bengal,11087,5060,475
15-06-2020,Madhya Pradesh,10802,7677,459
15-06-2020,Haryana,7208,3003,88
15-06-2020,Karnataka,7000,3955,86
15-06-2020,Bihar,6470,4170,39
15-06-2020,Andhra Pradesh,6163,3314,84
15-06-2020,Jammu and Kashmir,5041,2389,59
15-06-2020,Telangana,4974,2377,185
15-06-2020,Assam,4049,1960,8
15-06-2020,Odisha,3909,2708,11
15-06-2020,Punjab,3140,2356,67
15-06-2020,Kerala,2461,1102,19
15-06-2020,Uttarakhand,1819,1111,24
15-06-2020,Jharkhand,1745,905,8
15-06-2020,Chhattisgarh,1662,763,8
15-06-2020,Tripura,1076,315,1
15-06-2020,Goa,564,74,0
15-06-2020,Ladakh,549,80,1
15-06-2020,Himachal Pradesh,518,337,7
15-06-2020,Manipur,458,91,0
15-06-2020,Chandigarh,352,293,5
15-06-2020,Puducherry,194,91,5
15-06-2020,Nagaland,168,88,0
15-06-2020,Mizoram,112,1,0
15-06-2020,Arunachal Pradesh,91,7,0
15-06-2020,Sikkim,68,4,0
15-06-2020,Meghalaya,44,25,1
15-06-2020,Andaman and Nicobar Islands,38,33,0
15-06-2020,Dadra and Nagar Haveli and Daman and Diu,36,2,0
16-06-2020,Maharashtra,110744,56049,4128
16-06-2020,Tamil Nadu,46504,25344,479
16-06-2020,Delhi,42829,16427,1400
16-06-2020,Gujarat,24055,16664,1505
16-06-2020,Uttar Pradesh,13615,8268,399
16-06-2020,Rajasthan,12981,9785,301
16-06-2020,West Bengal,11494,5494,485
16-06-2020,Madhya Pradesh,10935,7903,465
16-06-2020,Haryana,7722,3565,100
16-06-2020,Karnataka,7213,4135,89
16-06-2020,Bihar,6650,4409,40
16-06-2020,Andhra Pradesh,6456,3316,88
16-06-2020,Jammu and Kashmir,5220,2604,62
16-06-2020,Telangana,5193,2766,187
16-06-2020,Assam,4158,2166,8
16-06-2020,Odisha,4055,2854,11
16-06-2020,Punjab,3267,2443,71
16-06-2020,Kerala,2543,1175,20
16-06-2020,Uttarakhand,1845,1189,24
16-06-2020,Jharkhand,1763,905,8
16-06-2020,Chhattisgarh,1756,890,8
16-06-2020,Tripura,1086,433,1
16-06-2020,Goa,592,85,0
16-06-2020,Himachal Pradesh,556,353,8
16-06-2020,Ladakh,555,82,1
16-06-2020,Manipur,490,151,0
16-06-2020,Chandigarh,354,296,6
16-06-2020,Puducherry,202,95,5
16-06-2020,Nagaland,177,92,0
16-06-2020,Mizoram,117,1,0
16-06-2020,Arunachal Pradesh,91,7,0
16-06-2020,Sikkim,68,4,0
16-06-2020,Meghalaya,44,25,1
16-06-2020,Andaman and Nicobar Islands,41,33,0
16-06-2020,Dadra and Nagar Haveli and Daman and Diu,36,5,0
17-06-2020,Maharashtra,113445,57851,5537
17-06-2020,Tamil Nadu,48019,26782,528
17-06-2020,Delhi,44688,16500,1837
17-06-2020,Gujarat,24577,17082,1533
17-06-2020,Uttar Pradesh,14091,8610,417
17-06-2020,Rajasthan,13216,9849,308
17-06-2020,West Bengal,11909,6028,495
17-06-2020,Madhya Pradesh,11083,8152,476
17-06-2020,Haryana,8272,3748,118
17-06-2020,Karnataka,7530,4456,94
17-06-2020,Andhra Pradesh,6841,3509,88
17-06-2020,Bihar,6778,4644,41
17-06-2020,Telangana,5406,3027,191
17-06-2020,Jammu and Kashmir,5298,2781,63
17-06-2020,Assam,4319,2166,8
17-06-2020,Odisha,4163,2974,11
17-06-2020,Punjab,3371,2461,72
17-06-2020,Kerala,2622,1236,20
17-06-2020,Uttarakhand,1942,1216,25
17-06-2020,Jharkhand,1839,1121,9
17-06-2020,Chhattisgarh,1781,1036,9
17-06-2020,Tripura,1092,433,1
17-06-2020,Ladakh,649,85,1
17-06-2020,Goa,629,85,0
17-06-2020,Himachal Pradesh,560,372,8
17-06-2020,Manipur,500,159,0
17-06-2020,Chandigarh,358,302,6
17-06-2020,Puducherry,216,99,6
17-06-2020,Nagaland,179,92,0
17-06-2020,Mizoram,121,1,0
17-06-2020,Arunachal Pradesh,95,7,0
17-06-2020,Sikkim,70,4,0
17-06-2020,Dadra and Nagar Haveli and Daman and Diu,45,9,0
17-06-2020,Meghalaya,44,25,1
17-06-2020,Andaman and Nicobar Islands,44,33,0
18-06-2020,Maharashtra,116752,59166,5651
18-06-2020,Tamil Nadu,50193,27624,576
18-06-2020,Delhi,47102,17457,1904
18-06-2020,Gujarat,25093,17430,1560
18-06-2020,Uttar Pradesh,14598,8904,435
18-06-2020,Rajasthan,13542,10467,313
18-06-2020,West Bengal,12300,6533,506
18-06-2020,Madhya Pradesh,11244,8388,482
18-06-2020,Haryana,8832,3952,130
18-06-2020,Karnataka,7734,4804,102
18-06-2020,Andhra Pradesh,7071,3641,90
18-06-2020,Bihar,6942,4926,44
18-06-2020,Telangana,5675,3071,192
18-06-2020,Jammu and Kashmir,5406,2914,65
18-06-2020,Assam,4605,2642,8
18-06-2020,Odisha,4338,3047,11
18-06-2020,Punjab,3497,2538,78
18-06-2020,Kerala,2697,1326,20
18-06-2020,Uttarakhand,2023,1254,26
18-06-2020,Jharkhand,1895,1151,10
18-06-2020,Chhattisgarh,1864,1180,10
18-06-2020,Tripura,1135,556,1
18-06-2020,Ladakh,687,92,1
18-06-2020,Goa,656,96,0
18-06-2020,Himachal Pradesh,569,372,8
18-06-2020,Manipur,552,192,0
18-06-2020,Chandigarh,368,303,6
18-06-2020,Puducherry,245,109,7
18-06-2020,Nagaland,193,103,0
18-06-2020,Mizoram,121,1,0
18-06-2020,Arunachal Pradesh,99,7,0
18-06-2020,Sikkim,70,4,0
18-06-2020,Dadra and Nagar Haveli and Daman and Diu,57,12,0
18-06-2020,Meghalaya,44,30,1
